userinputid	inputvalue	assessmentvalue	repetitions	inputtimestamp	presentationtimestamp	startplaytimestamp	stopplaytimestamp	comment	status	itemid	url	label	options	expected	userid	initials	email	sex	accent	accentcity	firstlanguage	spokendialect	hearing	profession	education	parentslanguage	sessionid	participantage	environment	equipment	device	browser	startdate	enddate	residence	campaign	sectionid	position	ordering	active	scriptid	experiment	projectname	adminid	musicalinstrument	handedness	speechrate	ipaddress	foreignlanguages	fatherscity	motherscity	birthcity	proficiency	frequency	birthyear	birthmonth	hostname	username
2290139	վախ		1	1588179282271	1588179277667	1588179278788	1588179279458	null	done	2287573	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_nemmok_s_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2290018	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2290019	27	home	headphones	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	29.04.2020	29.04.2020	Հայաստան		2287310	68	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն	null	null	null	null	null	0	0	null	null
2290140	չեզոք		1	1588179284796	1588179282424	1588179283321	1588179283798	null	done	2287467	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_nemmok_s_tempo.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2290018	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2290019	27	home	headphones	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	29.04.2020	29.04.2020	Հայաստան		2287310	171	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն	null	null	null	null	null	0	0	null	null
2290141	զայրույթ		2	1588179291774	1588179284969	1588179286081	1588179290378	null	done	2287549	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_nemmok_W_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2290018	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2290019	27	home	headphones	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	29.04.2020	29.04.2020	Հայաստան		2287310	81	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն	null	null	null	null	null	0	0	null	null
2290142	չեզոք		1	1588179294251	1588179291944	1588179292641	1588179293878	null	done	2287528	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_misuk_T.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2290018	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2290019	27	home	headphones	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	29.04.2020	29.04.2020	Հայաստան		2287310	174	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն	null	null	null	null	null	0	0	null	null
2290143	զայրույթ		1	1588179297393	1588179294416	1588179295247	1588179296078	null	done	2287548	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_misuk_W_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2290018	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2290019	27	home	headphones	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	29.04.2020	29.04.2020	Հայաստան		2287310	98	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն	null	null	null	null	null	0	0	null	null
2290144	վախ		1	1588179301687	1588179297591	1588179298391	1588179299198	null	done	2287579	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_nemmok_A_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2290018	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2290019	27	home	headphones	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	29.04.2020	29.04.2020	Հայաստան		2287310	138	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն	null	null	null	null	null	0	0	null	null
2290145	չեզոք		1	1588179305903	1588179301859	1588179302548	1588179303698	null	done	2287578	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_misuk_F_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2290018	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2290019	27	home	headphones	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	29.04.2020	29.04.2020	Հայաստան		2287310	122	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն	null	null	null	null	null	0	0	null	null
2290146	զայրույթ		1	1588179309216	1588179306074	1588179306918	1588179308218	null	done	2287530	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_sawet_W.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2290018	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2290019	27	home	headphones	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	29.04.2020	29.04.2020	Հայաստան		2287310	84	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն	null	null	null	null	null	0	0	null	null
2290147	վախ		1	1588179312553	1588179309377	1588179310098	1588179311218	null	done	2287569	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_misuk_A_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2290018	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2290019	27	home	headphones	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	29.04.2020	29.04.2020	Հայաստան		2287310	114	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն	null	null	null	null	null	0	0	null	null
2290148	զայրույթ		1	1588179315145	1588179312708	1588179313488	1588179314318	null	done	2287546	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_misuk_W_tempo.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2290018	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2290019	27	home	headphones	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	29.04.2020	29.04.2020	Հայաստան		2287310	66	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն	null	null	null	null	null	0	0	null	null
2290149	չեզոք		1	1588179318066	1588179315311	1588179316705	1588179317299	null	done	2287499	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_tapik_s.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2290018	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2290019	27	home	headphones	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	29.04.2020	29.04.2020	Հայաստան		2287310	168	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն	null	null	null	null	null	0	0	null	null
2290150	վախ		2	1588179323896	1588179318235	1588179318882	1588179323138	null	done	2287533	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_sawet_A.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2290018	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2290019	27	home	headphones	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	29.04.2020	29.04.2020	Հայաստան		2287310	51	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն	null	null	null	null	null	0	0	null	null
2290151	տխրություն		1	1588179327070	1588179324067	1588179324688	1588179325919	null	done	2287547	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_misuk_T_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2290018	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2290019	27	home	headphones	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	29.04.2020	29.04.2020	Հայաստան		2287310	128	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն	null	null	null	null	null	0	0	null	null
2290152	տխրություն		1	1588179330471	1588179327239	1588179327896	1588179328999	null	done	2287508	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_misuk_T.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2290018	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2290019	27	home	headphones	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	29.04.2020	29.04.2020	Հայաստան		2287310	132	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն	null	null	null	null	null	0	0	null	null
2290153	տխրություն		1	1588179332592	1588179330640	1588179331224	1588179331898	null	done	2287452	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_sawet_A_tempo.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2290018	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2290019	27	home	headphones	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	29.04.2020	29.04.2020	Հայաստան		2287310	67	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն	null	null	null	null	null	0	0	null	null
2290154	վախ		1	1588179336399	1588179332744	1588179334108	1588179334638	null	done	2287454	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_tapik_A_tempo.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2290018	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2290019	27	home	headphones	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	29.04.2020	29.04.2020	Հայաստան		2287310	112	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն	null	null	null	null	null	0	0	null	null
2290155	զզվանք		1	1588179339175	1588179336603	1588179337155	1588179338578	null	done	2287509	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_sawet_E.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2290018	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2290019	27	home	headphones	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	29.04.2020	29.04.2020	Հայաստան		2287310	70	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն	null	null	null	null	null	0	0	null	null
